id,gender,age,topic,sign,grupo_edad,Freq
621265,male,25,Consulting,Libra,B,180
3297251,female,43,Internet,Capricorn,C,11
3783863,female,24,indUnk,Aries,B,16
801180,male,36,Technology,Pisces,C,53
3767607,male,40,HumanResources,Capricorn,C,27
4021202,female,25,Banking,Gemini,B,15
3440173,female,17,indUnk,Virgo,A,18
3705319,female,16,Student,Cancer,A,14
3811554,male,24,Internet,Sagittarius,B,22
3515951,male,34,Transportation,Scorpio,C,103
3791124,male,17,Student,Taurus,A,9
3941736,female,24,indUnk,Pisces,B,18
1967651,female,14,indUnk,Leo,A,65
3659117,female,36,Marketing,Cancer,C,15
3069980,male,16,indUnk,Cancer,A,11
3494091,male,33,Manufacturing,Libra,C,3
4043283,female,17,Education,Gemini,A,14
4175577,female,14,Student,Cancer,A,9
4149914,female,45,indUnk,Scorpio,C,3
3572180,female,33,indUnk,Aries,C,17
3330628,female,13,Student,Virgo,A,2
3440019,male,24,Technology,Aquarius,B,14
4233255,male,15,Student,Libra,A,10
1549103,female,23,Technology,Taurus,B,46
3936701,male,24,Non-Profit,Sagittarius,B,4
3619903,male,37,indUnk,Cancer,C,3
3517780,female,25,indUnk,Leo,B,4
3322647,female,24,Architecture,Sagittarius,B,81
3917386,female,24,Science,Virgo,B,22
3907322,male,15,indUnk,Taurus,A,5
4173841,female,43,indUnk,Gemini,C,11
4168133,male,27,indUnk,Scorpio,B,14
3870574,male,17,Student,Cancer,A,5
3390157,female,16,Student,Gemini,A,4
3910716,female,16,Student,Libra,A,23
3249215,female,16,Education,Capricorn,A,9
3904129,male,26,indUnk,Capricorn,B,21
4274554,female,23,indUnk,Libra,B,3
3661043,male,26,Student,Virgo,B,8
4321943,female,16,RealEstate,Pisces,A,5
1240274,male,23,Communications-Media,Gemini,B,127
4243962,female,34,Religion,Virgo,C,3
2915850,female,27,indUnk,Aries,B,50
1288068,female,23,Education,Sagittarius,B,60
3461246,male,14,Internet,Leo,A,29
3546545,female,23,indUnk,Aquarius,B,3
2543050,female,23,indUnk,Libra,B,27
1452877,male,17,indUnk,Cancer,A,85
3872158,male,15,indUnk,Gemini,A,8
4032780,female,17,indUnk,Scorpio,A,5
2389810,male,23,Student,Aries,B,170
4086322,female,14,Student,Gemini,A,12
4311120,female,25,indUnk,Cancer,B,3
533593,male,26,Consulting,Libra,B,18
3032996,male,23,Engineering,Aquarius,B,37
3464024,male,40,Tourism,Cancer,C,6
1956554,male,24,Technology,Pisces,B,30
4178851,female,25,Architecture,Sagittarius,B,12
3314410,female,14,indUnk,Scorpio,A,8
3292690,female,15,indUnk,Gemini,A,90
3536867,male,17,Student,Aquarius,A,14
3951344,male,15,Student,Libra,A,8
4151142,female,16,Student,Taurus,A,1
3302924,male,25,Technology,Leo,B,14
3450593,female,17,Student,Pisces,A,10
891567,female,17,indUnk,Libra,A,40
3576039,male,42,Engineering,Sagittarius,C,15
3597070,female,13,Student,Taurus,A,3
3098561,male,16,indUnk,Aquarius,A,18
3612757,female,25,Arts,Leo,B,9
4226649,male,45,indUnk,Cancer,C,17
3870430,female,24,Education,Sagittarius,B,13
3680389,male,17,LawEnforcement-Security,Aquarius,A,4
4242266,female,25,indUnk,Taurus,B,3
3900049,female,23,indUnk,Aquarius,B,5
4220102,female,15,indUnk,Cancer,A,7
3911836,female,23,indUnk,Taurus,B,6
3405925,male,24,Technology,Cancer,B,4
3337448,male,26,Religion,Capricorn,B,5
4084853,female,26,indUnk,Capricorn,B,10
3745488,female,13,Arts,Sagittarius,A,18
3743489,male,15,Student,Leo,A,8
3924188,male,27,Internet,Taurus,B,14
1334361,female,15,indUnk,Libra,A,22
3849677,male,40,indUnk,Scorpio,C,2
1485746,male,39,Technology,Scorpio,C,31
3401120,male,15,Student,Cancer,A,49
4297657,male,23,indUnk,Leo,B,3
3144233,male,25,Technology,Aries,B,47
3074763,female,23,Communications-Media,Pisces,B,22
3613283,male,17,Student,Capricorn,A,44
3825057,female,14,indUnk,Pisces,A,7
3202775,female,14,indUnk,Virgo,A,24
4063480,male,26,indUnk,Cancer,B,1
3756347,male,25,indUnk,Sagittarius,B,7
3338928,male,39,Technology,Aquarius,C,6
4116217,male,23,Student,Aquarius,B,9
4254162,female,16,Student,Aquarius,A,2
4110140,male,16,Student,Sagittarius,A,1
3977718,female,43,indUnk,Libra,C,113
4057731,male,15,Biotech,Libra,A,12
3887824,female,16,Student,Pisces,A,19
4269413,male,37,indUnk,Libra,C,4
743739,male,24,Student,Sagittarius,B,20
3867452,female,42,Education,Sagittarius,C,1
3904808,female,17,Student,Taurus,A,6
3879902,female,24,indUnk,Pisces,B,15
3832205,male,17,Student,Capricorn,A,20
1804510,female,24,indUnk,Sagittarius,B,17
3873209,male,17,Student,Virgo,A,31
1453177,female,26,indUnk,Taurus,B,521
3758562,female,23,indUnk,Gemini,B,18
3369835,male,25,Telecommunications,Taurus,B,13
4243268,male,15,Student,Taurus,A,7
3704194,female,24,indUnk,Sagittarius,B,27
4086619,male,23,indUnk,Pisces,B,18
594590,male,43,Religion,Libra,C,181
1401460,female,27,Communications-Media,Libra,B,35
3821941,male,26,Technology,Virgo,B,4
3722953,male,25,Consulting,Libra,B,3
3847377,male,16,Publishing,Aquarius,A,21
2007347,male,17,Student,Aries,A,69
4058312,female,25,indUnk,Pisces,B,12
643729,female,25,Student,Sagittarius,B,6
4014786,male,35,indUnk,Pisces,C,10
3907083,male,23,Arts,Capricorn,B,2
3435484,female,38,indUnk,Gemini,C,24
3856268,female,24,Arts,Libra,B,1
3744409,male,23,indUnk,Libra,B,2
4300301,female,23,Education,Gemini,B,3
4008254,male,27,Technology,Virgo,B,14
3565829,male,17,indUnk,Gemini,A,12
1132409,female,41,indUnk,Taurus,C,9
3696461,male,16,Student,Capricorn,A,31
4123800,female,24,Arts,Cancer,B,2
3716027,male,13,Student,Libra,A,10
1464008,male,23,Publishing,Capricorn,B,106
3582515,female,27,indUnk,Taurus,B,3
3446572,male,33,indUnk,Cancer,C,11
3709486,male,27,indUnk,Cancer,B,51
1125433,male,48,Military,Aquarius,C,102
3580741,male,25,Internet,Libra,B,63
3445814,female,16,indUnk,Aquarius,A,20
4284319,male,17,Student,Leo,A,6
3901604,female,23,indUnk,Aquarius,B,5
3672411,female,24,Education,Cancer,B,36
3439632,male,13,indUnk,Capricorn,A,18
3681578,male,17,Student,Leo,A,43
2929974,female,36,Publishing,Leo,C,45
3856476,female,35,Internet,Cancer,C,8
3412812,male,27,Marketing,Gemini,B,11
3384799,female,26,indUnk,Cancer,B,24
3620173,male,16,indUnk,Scorpio,A,12
4122641,female,34,indUnk,Gemini,C,11
1151815,male,25,Education,Leo,B,113
3785332,female,24,indUnk,Capricorn,B,5
3570276,male,17,indUnk,Gemini,A,15
4267774,male,24,Education,Pisces,B,3
3487761,male,15,Student,Libra,A,11
3367542,female,23,Construction,Pisces,B,76
2652892,male,14,indUnk,Aries,A,10
3741003,male,16,Technology,Scorpio,A,5
4140983,female,16,Student,Cancer,A,32
3993611,female,13,indUnk,Virgo,A,2
4143673,male,27,indUnk,Capricorn,B,4
4037569,male,33,Transportation,Scorpio,C,4
4067531,female,17,indUnk,Aquarius,A,12
3668719,male,16,indUnk,Virgo,A,3
3339661,male,16,indUnk,Sagittarius,A,1
4154712,female,13,Education,Cancer,A,1
3362610,female,16,indUnk,Pisces,A,24
3689246,female,24,indUnk,Pisces,B,79
3929377,male,15,indUnk,Scorpio,A,17
3677550,male,17,Student,Aries,A,30
3489610,male,25,Non-Profit,Libra,B,2
3049758,male,17,Student,Aries,A,5
3530425,female,40,Education,Aquarius,C,37
3990393,female,24,Technology,Taurus,B,12
4314996,male,23,indUnk,Capricorn,B,2
3758967,female,40,Law,Capricorn,C,15
3732850,female,45,Technology,Taurus,C,32
3778904,male,16,Student,Sagittarius,A,7
3379089,male,24,Religion,Libra,B,35
3347654,female,14,indUnk,Aquarius,A,8
3313805,female,17,indUnk,Taurus,A,8
2691588,male,24,indUnk,Gemini,B,54
3234340,female,16,Student,Pisces,A,9
3409476,female,36,Education,Aquarius,C,22
2461158,male,16,Student,Taurus,A,18
3493010,female,13,indUnk,Pisces,A,10
4260108,male,27,indUnk,Scorpio,B,6
3469302,male,16,Student,Aquarius,A,4
4287988,male,23,Technology,Pisces,B,6
3831237,female,34,Law,Libra,C,1
4105226,male,23,Construction,Pisces,B,2
3830511,male,15,Student,Cancer,A,7
3466740,female,23,indUnk,Virgo,B,8
4156866,female,17,indUnk,Aquarius,A,17
3415799,male,17,Student,Capricorn,A,9
3492462,female,42,indUnk,Cancer,C,2
1710618,male,45,Marketing,Leo,C,19
3819242,female,25,Education,Capricorn,B,4
4009648,male,26,Technology,Aries,B,3
4035853,male,16,indUnk,Taurus,A,3
3723549,male,26,Sports-Recreation,Gemini,B,5
2072259,male,24,indUnk,Capricorn,B,195
4254392,male,24,Technology,Gemini,B,3
4150820,female,26,indUnk,Sagittarius,B,11
3964648,female,26,BusinessServices,Gemini,B,18
3562652,male,26,Non-Profit,Leo,B,4
3627831,male,25,indUnk,Leo,B,5
3927924,male,37,Communications-Media,Gemini,C,5
1907532,female,27,indUnk,Scorpio,B,36
3560841,female,16,indUnk,Scorpio,A,5
3665231,female,23,indUnk,Scorpio,B,16
3568550,male,47,Technology,Virgo,C,1
3515751,female,15,Student,Capricorn,A,10
3339905,male,25,RealEstate,Cancer,B,4
2404074,female,27,HumanResources,Aries,B,15
4259457,male,23,Banking,Gemini,B,9
3868189,male,23,Automotive,Pisces,B,7
4111698,female,25,indUnk,Gemini,B,10
3963248,female,14,Student,Pisces,A,4
823125,male,43,indUnk,Aquarius,C,3
4113339,female,34,indUnk,Sagittarius,C,8
3902996,male,17,Student,Aquarius,A,3
4043041,female,23,indUnk,Aries,B,5
4211700,female,25,indUnk,Pisces,B,9
4149882,female,34,indUnk,Aries,C,13
2879405,male,14,Student,Capricorn,A,52
4043185,male,17,Student,Gemini,A,2
3958175,female,26,indUnk,Capricorn,B,19
4326560,male,25,Arts,Scorpio,B,19
3359141,male,16,indUnk,Sagittarius,A,29
3905222,female,15,Student,Virgo,A,5
4204590,female,23,Law,Virgo,B,3
3440545,male,16,indUnk,Libra,A,22
4019191,female,16,Student,Scorpio,A,10
3332009,male,17,Student,Libra,A,29
3081158,male,17,Student,Cancer,A,36
3647562,male,37,indUnk,Aries,C,8
3338178,female,27,indUnk,Cancer,B,4
3649350,female,24,indUnk,Cancer,B,2
3317116,female,13,Student,Scorpio,A,2
3609013,male,15,indUnk,Scorpio,A,3
3441713,female,17,indUnk,Leo,A,4
3997294,male,15,Student,Libra,A,12
3887294,female,24,Education,Sagittarius,B,10
3824121,female,15,Student,Virgo,A,29
4248951,female,26,indUnk,Aquarius,B,15
3885617,female,16,Arts,Aries,A,1
3723928,female,14,Student,Libra,A,6
3410673,male,14,Student,Leo,A,17
4118533,male,24,indUnk,Aries,B,10
3922244,female,17,Student,Capricorn,A,2
4283106,male,16,indUnk,Cancer,A,3
3037483,female,26,indUnk,Aries,B,26
3360382,female,24,Student,Leo,B,8
3321675,female,26,indUnk,Leo,B,22
3911792,male,26,indUnk,Scorpio,B,90
4234546,male,23,Science,Gemini,B,5
3936825,female,35,Education,Virgo,C,3
3420444,male,17,Student,Aries,A,17
4015089,female,16,indUnk,Taurus,A,5
3302060,female,35,Fashion,Aquarius,C,6
4298893,female,25,Consulting,Libra,B,8
4102265,female,25,Environment,Cancer,B,2
3979336,female,14,indUnk,Gemini,A,9
3143535,female,25,indUnk,Aries,B,1
4132834,male,27,Internet,Virgo,B,3
3361522,female,13,indUnk,Libra,A,40
4038810,female,23,indUnk,Capricorn,B,24
3161954,male,23,Communications-Media,Leo,B,16
202334,male,17,indUnk,Aquarius,A,8
3993717,male,23,Student,Virgo,B,10
4123536,female,13,Student,Pisces,A,5
3140401,male,24,Internet,Capricorn,B,16
3910791,male,36,Communications-Media,Leo,C,9
3519891,female,17,indUnk,Leo,A,24
4137382,male,13,Student,Sagittarius,A,27
3893085,male,37,Engineering,Aries,C,2
4254852,female,17,Student,Taurus,A,2
4045391,male,17,indUnk,Aquarius,A,12
4215843,female,25,Communications-Media,Capricorn,B,10
3803995,female,13,indUnk,Scorpio,A,3
4045497,male,25,Internet,Libra,B,5
3515754,female,26,indUnk,Taurus,B,48
1703547,male,24,indUnk,Libra,B,162
4005863,male,17,Student,Virgo,A,3
3531203,male,25,indUnk,Pisces,B,20
3306386,male,45,indUnk,Scorpio,C,83
3414281,female,15,Student,Capricorn,A,7
2702055,male,26,indUnk,Aries,B,19
4103529,female,14,Student,Taurus,A,4
4139671,male,44,Communications-Media,Sagittarius,C,6
4118267,female,15,Student,Cancer,A,1
3560120,male,27,indUnk,Pisces,B,26
2725981,female,16,Student,Sagittarius,A,13
3964538,male,27,indUnk,Pisces,B,27
3990069,male,16,Student,Leo,A,4
3644666,female,15,Student,Pisces,A,4
4137692,male,34,BusinessServices,Libra,C,11
3487076,female,23,indUnk,Gemini,B,52
4151959,female,14,indUnk,Gemini,A,5
2798928,female,25,Non-Profit,Sagittarius,B,37
3592000,female,13,indUnk,Libra,A,6
4191247,male,16,Student,Pisces,A,7
4125928,female,40,indUnk,Cancer,C,19
3121569,male,17,Student,Libra,A,39
3524975,male,35,BusinessServices,Capricorn,C,14
4293297,male,35,Arts,Gemini,C,2
3642610,female,38,Education,Aries,C,6
3568248,male,25,indUnk,Libra,B,2
3983707,female,13,Student,Scorpio,A,1
3900648,male,16,Student,Libra,A,12
3554856,male,27,Technology,Scorpio,B,5
3045238,female,37,indUnk,Cancer,C,61
3346569,female,14,indUnk,Aries,A,2
4098785,female,39,indUnk,Virgo,C,1
4247163,male,16,Student,Leo,A,4
4163752,female,16,Student,Cancer,A,11
3483901,female,23,indUnk,Taurus,B,10
4114078,male,15,Agriculture,Aries,A,16
133604,female,23,indUnk,Capricorn,B,488
4333477,male,27,Technology,Cancer,B,2
3695104,male,33,Internet,Libra,C,53
4006377,female,27,Student,Taurus,B,48
4065112,female,15,indUnk,Sagittarius,A,6
2346844,male,14,Arts,Cancer,A,30
3914820,male,24,Engineering,Taurus,B,7
3150644,male,13,Student,Scorpio,A,25
3233133,male,16,indUnk,Leo,A,12
3987014,female,26,indUnk,Leo,B,5
3965841,male,17,Chemicals,Cancer,A,9
2906530,male,16,Education,Libra,A,22
4049480,female,26,indUnk,Libra,B,14
3338228,female,25,Science,Capricorn,B,4
3965053,male,15,indUnk,Cancer,A,9
1562200,female,23,Advertising,Cancer,B,80
4304522,male,17,Student,Leo,A,6
3700124,male,34,indUnk,Taurus,C,9
4112216,female,25,Government,Pisces,B,7
4231251,female,14,Student,Capricorn,A,5
3473302,female,26,indUnk,Gemini,B,21
4222875,male,34,Internet,Taurus,C,18
3563200,male,33,Technology,Gemini,C,15
2859701,male,26,Non-Profit,Taurus,B,8
3422339,female,15,Sports-Recreation,Cancer,A,70
3312844,female,24,indUnk,Aries,B,45
1292625,female,14,indUnk,Taurus,A,261
4068477,male,23,Student,Aquarius,B,3
4240316,female,43,indUnk,Virgo,C,1
4200477,female,23,indUnk,Gemini,B,2
4158423,male,25,indUnk,Libra,B,2
1474573,female,23,Student,Leo,B,377
3672974,male,17,Student,Taurus,A,5
3075271,male,26,Sports-Recreation,Scorpio,B,6
4307184,female,17,Student,Aquarius,A,3
966973,female,24,indUnk,Sagittarius,B,65
3921215,male,39,Engineering,Virgo,C,5
3518560,female,24,Education,Taurus,B,35
3712913,male,15,Student,Virgo,A,2
3937819,female,24,indUnk,Gemini,B,5
4108541,male,17,indUnk,Pisces,A,3
3743814,male,24,BusinessServices,Scorpio,B,3
1306088,male,27,indUnk,Sagittarius,B,26
1552033,male,43,Education,Taurus,C,43
3909813,female,36,Technology,Leo,C,10
4166912,male,44,Marketing,Libra,C,3
4190327,female,27,Engineering,Aquarius,B,10
3602819,female,23,Student,Leo,B,8
4014863,male,15,Student,Aries,A,7
1217864,male,24,Non-Profit,Virgo,B,58
3888845,female,13,Student,Aquarius,A,8
3355583,female,26,Architecture,Cancer,B,9
3677591,female,33,Non-Profit,Leo,C,12
3376454,male,26,RealEstate,Aquarius,B,10
3531984,female,24,indUnk,Aries,B,17
3128727,male,23,indUnk,Scorpio,B,55
3782683,male,24,Publishing,Aries,B,15
4276681,female,17,indUnk,Leo,A,5
3440292,male,43,Engineering,Virgo,C,24
4076709,female,15,Student,Pisces,A,6
3650544,female,27,indUnk,Leo,B,12
4161181,female,17,indUnk,Leo,A,7
4327534,female,23,Communications-Media,Pisces,B,3
3800595,male,25,Engineering,Pisces,B,2
4036629,male,16,Student,Cancer,A,33
3543749,female,37,Biotech,Capricorn,C,20
1255416,male,17,Student,Taurus,A,11
3608696,female,24,indUnk,Cancer,B,14
3746687,male,14,Student,Leo,A,11
3712581,male,26,indUnk,Aries,B,20
3869797,female,17,Student,Aries,A,1
1226756,male,23,Technology,Leo,B,14
4200102,female,16,indUnk,Taurus,A,2
3566193,male,23,Student,Gemini,B,9
3697367,male,45,indUnk,Taurus,C,2
4165447,male,23,Internet,Taurus,B,6
3567639,male,24,Internet,Scorpio,B,6
3529776,female,17,indUnk,Taurus,A,15
3717338,female,24,indUnk,Aquarius,B,5
2257718,female,26,indUnk,Aquarius,B,29
4010588,male,24,Sports-Recreation,Gemini,B,9
3753059,male,14,Communications-Media,Aries,A,2
3611418,male,16,Student,Aquarius,A,11
4251474,female,16,indUnk,Libra,A,17
3576344,female,23,indUnk,Aquarius,B,58
3541055,male,23,Education,Gemini,B,82
4239433,female,34,Law,Virgo,C,9
801916,female,23,Advertising,Taurus,B,498
3810213,female,34,Consulting,Cancer,C,1
3443289,female,17,Fashion,Aquarius,A,8
2833169,female,16,Student,Pisces,A,2
3585158,female,27,Non-Profit,Capricorn,B,1
4187750,female,17,indUnk,Cancer,A,2
1443644,male,16,Student,Pisces,A,4
3481855,male,17,Student,Gemini,A,1
3750778,female,17,Student,Aries,A,35
3859675,male,25,Education,Scorpio,B,9
3503628,female,14,Student,Scorpio,A,2
4012951,male,47,Arts,Aquarius,C,1
3527866,female,39,indUnk,Scorpio,C,6
732730,male,15,Student,Sagittarius,A,54
3647416,female,23,Communications-Media,Scorpio,B,3
4153678,female,16,indUnk,Sagittarius,A,11
4037118,female,16,indUnk,Leo,A,8
3481866,female,23,Engineering,Pisces,B,60
3723645,male,17,indUnk,Pisces,A,9
3574473,female,17,indUnk,Capricorn,A,83
4229852,female,14,Student,Taurus,A,6
4204349,male,24,HumanResources,Sagittarius,B,4
3745243,female,15,Student,Gemini,A,7
4012501,female,26,Science,Cancer,B,2
3803445,male,25,Technology,Libra,B,9
2124727,female,24,Internet,Virgo,B,7
3174074,female,15,indUnk,Aquarius,A,15
3641858,male,24,Architecture,Virgo,B,10
3315701,female,24,indUnk,Scorpio,B,13
2332933,female,24,Communications-Media,Pisces,B,11
3617048,female,15,Education,Cancer,A,3
1596986,male,23,Biotech,Pisces,B,46
3824883,female,45,Education,Pisces,C,2
3889188,male,42,Technology,Pisces,C,1
4094538,male,17,indUnk,Gemini,A,4
1255453,male,17,Consulting,Aquarius,A,149
3430503,male,15,indUnk,Libra,A,47
3314582,female,25,Student,Virgo,B,2
4125684,male,42,Religion,Taurus,C,23
4311856,male,15,indUnk,Scorpio,A,5
3660840,female,16,indUnk,Cancer,A,3
535158,male,26,Law,Aquarius,B,471
3372901,female,23,Tourism,Libra,B,22
3604737,female,17,Internet,Scorpio,A,24
3982217,male,25,indUnk,Taurus,B,21
3388906,male,15,Religion,Sagittarius,A,8
3544459,female,24,Technology,Capricorn,B,2
3971820,female,33,Marketing,Gemini,C,3
1753649,female,17,indUnk,Capricorn,A,17
3811738,male,25,indUnk,Virgo,B,3
3364574,female,14,Student,Libra,A,16
3985943,male,16,Student,Taurus,A,36
3764775,male,15,Student,Scorpio,A,6
3533814,male,27,Engineering,Aquarius,B,27
2926289,male,17,Chemicals,Pisces,A,11
3324474,male,15,indUnk,Scorpio,A,4
3676330,male,26,Religion,Taurus,B,9
2457278,male,44,Communications-Media,Scorpio,C,100
3544307,female,27,indUnk,Scorpio,B,5
2951400,male,25,Technology,Virgo,B,5
3678112,male,15,Student,Gemini,A,12
3361985,female,24,indUnk,Scorpio,B,2
3647565,male,26,indUnk,Cancer,B,8
3818804,female,17,Student,Taurus,A,36
1307203,female,23,Student,Aries,B,12
3430332,male,33,indUnk,Sagittarius,C,5
4034464,male,25,Education,Pisces,B,5
3908259,female,43,indUnk,Capricorn,C,69
3391289,female,44,Tourism,Libra,C,53
3703423,female,25,Engineering,Virgo,B,3
3857382,male,40,indUnk,Virgo,C,52
3034893,female,39,indUnk,Leo,C,20
3492896,female,14,indUnk,Sagittarius,A,5
3970585,male,25,Engineering,Pisces,B,8
3517217,female,23,Engineering,Leo,B,108
4091363,male,14,indUnk,Scorpio,A,17
1146482,female,33,indUnk,Virgo,C,99
3919148,female,23,Education,Sagittarius,B,4
3593605,female,13,indUnk,Capricorn,A,4
3754226,female,16,Student,Scorpio,A,56
3707164,male,23,indUnk,Cancer,B,6
3994022,female,24,Consulting,Aries,B,15
4035574,female,38,BusinessServices,Aries,C,70
483266,male,33,indUnk,Taurus,C,6
3186591,female,26,Law,Leo,B,114
2482900,male,24,indUnk,Libra,B,81
2790470,male,23,Student,Virgo,B,5
4282264,female,25,BusinessServices,Cancer,B,2
1491593,male,27,indUnk,Cancer,B,38
2506375,male,24,indUnk,Pisces,B,19
3417561,male,15,indUnk,Sagittarius,A,5
3619498,female,23,BusinessServices,Taurus,B,2
3768231,male,40,Education,Leo,C,50
3567747,female,23,indUnk,Scorpio,B,30
3565639,female,13,Student,Aquarius,A,19
2572215,male,14,Communications-Media,Virgo,A,99
2696467,male,17,Student,Gemini,A,31
3390429,male,35,Advertising,Gemini,C,7
2645906,female,17,indUnk,Taurus,A,93
3537375,male,23,Student,Leo,B,26
3483907,male,16,Student,Sagittarius,A,14
3505886,male,27,Advertising,Aries,B,2
3706315,male,39,Law,Cancer,C,1
4053167,male,47,indUnk,Aquarius,C,2
3595994,male,17,Student,Cancer,A,14
4263013,male,16,Student,Scorpio,A,10
3547932,female,23,BusinessServices,Gemini,B,2
2443593,female,25,indUnk,Leo,B,83
3484064,female,25,indUnk,Scorpio,B,13
831233,male,16,indUnk,Taurus,A,183
3480938,female,25,Arts,Aquarius,B,80
3864796,female,17,indUnk,Cancer,A,58
3570419,female,15,Arts,Aries,A,5
3717827,male,27,Education,Cancer,B,5
3871936,female,14,Student,Libra,A,3
3570047,male,48,Military,Leo,C,5
3669029,female,13,indUnk,Libra,A,23
4132319,male,38,Government,Virgo,C,11
3465669,male,16,indUnk,Libra,A,9
3800552,female,15,Student,Leo,A,6
4131984,female,15,Student,Virgo,A,6
3536560,female,23,indUnk,Taurus,B,5
4008562,male,25,indUnk,Aries,B,18
3681009,male,17,indUnk,Taurus,A,3
3190106,male,34,Internet,Virgo,C,4
4139274,male,38,Technology,Cancer,C,4
3393842,male,25,Technology,Virgo,B,40
3487283,female,34,indUnk,Taurus,C,64
3327879,male,27,Internet,Aries,B,19
3157874,female,26,Engineering,Taurus,B,20
3858393,male,23,Student,Gemini,B,23
3684743,female,25,indUnk,Gemini,B,6
2238828,female,23,indUnk,Libra,B,139
3988000,male,13,indUnk,Sagittarius,A,8
4018702,female,16,Student,Scorpio,A,9
2775481,female,13,Student,Virgo,A,34
3950765,female,16,indUnk,Aries,A,77
4052795,male,15,Biotech,Aquarius,A,4
3828486,female,24,indUnk,Libra,B,16
3730318,female,27,Communications-Media,Cancer,B,4
3755332,female,27,Education,Scorpio,B,9
4033128,male,26,Automotive,Aquarius,B,17
1533236,female,27,indUnk,Scorpio,B,24
3298131,male,14,indUnk,Taurus,A,18
3718285,male,24,Environment,Gemini,B,10
2453145,male,14,Student,Gemini,A,26
3727078,female,26,Tourism,Leo,B,5
3935919,female,23,Non-Profit,Aries,B,2
4176187,female,13,indUnk,Aquarius,A,14
3645055,female,14,Education,Aquarius,A,22
3657684,male,27,indUnk,Libra,B,28
4130509,male,17,Technology,Aries,A,23
4202679,female,16,Law,Virgo,A,12
4003844,female,25,HumanResources,Leo,B,11
4192904,female,17,Student,Capricorn,A,8
3058429,male,17,indUnk,Cancer,A,5
2549410,male,17,Student,Cancer,A,12
3757223,male,27,Consulting,Taurus,B,13
3611687,female,13,Student,Pisces,A,3
4323570,male,26,Military,Gemini,B,2
3596048,female,16,indUnk,Leo,A,2
4046039,male,26,Student,Aries,B,9
3735459,female,13,Student,Sagittarius,A,35
1234709,female,17,Student,Leo,A,31
4043093,female,17,Fashion,Capricorn,A,4
3505676,female,15,Student,Sagittarius,A,62
1468613,male,26,Technology,Taurus,B,89
3101164,male,17,Student,Capricorn,A,53
2623288,male,27,Consulting,Cancer,B,81
3474005,male,34,Consulting,Libra,C,2
3506348,female,24,Marketing,Sagittarius,B,14
3677153,male,15,indUnk,Leo,A,3
2859712,male,41,Technology,Gemini,C,3
3683082,female,44,indUnk,Pisces,C,5
4210295,male,16,indUnk,Capricorn,A,10
2129306,female,23,Student,Sagittarius,B,120
2800347,female,41,HumanResources,Gemini,C,157
1335327,male,27,indUnk,Gemini,B,70
3328156,female,24,Student,Aquarius,B,6
4229817,female,13,Student,Pisces,A,6
3608161,female,41,Arts,Libra,C,17
40964,female,23,RealEstate,Leo,B,5
4202109,female,25,indUnk,Taurus,B,20
732116,female,25,Accounting,Virgo,B,360
4000048,male,14,indUnk,Taurus,A,13
3808883,female,23,indUnk,Gemini,B,24
3906142,female,17,Student,Gemini,A,6
3399159,female,35,RealEstate,Virgo,C,7
4272771,female,17,Student,Capricorn,A,5
4115992,female,27,Education,Leo,B,2
3682952,female,15,Tourism,Sagittarius,A,16
3732960,male,17,Student,Sagittarius,A,8
4303511,female,24,indUnk,Gemini,B,2
3548762,male,17,indUnk,Sagittarius,A,2
3780311,female,14,Student,Sagittarius,A,28
3964670,female,23,Military,Sagittarius,B,46
3917833,male,36,Communications-Media,Aquarius,C,17
3081774,male,23,indUnk,Cancer,B,13
827534,female,33,indUnk,Sagittarius,C,18
3783202,female,17,Student,Scorpio,A,8
3649974,female,24,Student,Scorpio,B,4
1841346,female,35,indUnk,Scorpio,C,36
3946784,male,16,Non-Profit,Cancer,A,5
3624245,male,24,Accounting,Leo,B,10
3577789,female,27,indUnk,Cancer,B,14
2142241,female,16,indUnk,Libra,A,244
470861,male,27,indUnk,Cancer,B,842
4322358,female,25,Automotive,Libra,B,2
446275,female,17,indUnk,Virgo,A,8
3373447,female,16,Student,Virgo,A,5
3222745,male,36,Communications-Media,Scorpio,C,5
3403638,female,17,Student,Libra,A,12
4183065,female,23,Government,Scorpio,B,23
3700864,female,15,Student,Virgo,A,3
3816258,male,25,Transportation,Scorpio,B,35
4025706,male,17,Technology,Aries,A,13
1298865,female,39,indUnk,Aquarius,C,2
3115332,male,24,Internet,Virgo,B,10
3746957,female,16,Student,Leo,A,6
4194933,male,15,indUnk,Aries,A,8
3753470,male,15,Student,Pisces,A,9
4038620,female,13,Student,Aries,A,3
4163240,male,27,Internet,Aries,B,2
4046889,male,23,Government,Cancer,B,16
4051004,male,15,Student,Scorpio,A,3
1131982,male,24,Government,Libra,B,214
3909310,female,15,Student,Virgo,A,16
3640346,male,23,Education,Capricorn,B,6
3462532,female,15,indUnk,Virgo,A,40
3751539,male,17,Student,Capricorn,A,7
4118105,male,15,Student,Capricorn,A,12
669656,female,23,Advertising,Aries,B,7
854956,female,23,Student,Leo,B,252
3359666,female,45,Non-Profit,Scorpio,C,82
3576763,male,25,Consulting,Capricorn,B,2
3199957,male,25,Internet,Aries,B,12
3648901,female,13,Student,Virgo,A,11
3939197,female,17,indUnk,Pisces,A,26
4181834,female,16,Student,Sagittarius,A,24
